,title,author,url,summary,full_text,key_words,pub_date,data_source
34,LG G-Slate review,Joshua Topolsky,https://www.theverge.com/2011/10/24/2510567/lg-g-slate-review,"As I intimated in the opening paragraph, the G-Slate probably won’t get famous for being the most unique looking tablet on the block. As with the Xoom, the front of the tablet is taken up by a big, beautiful display. Oddly, LG has placed the webcam off to the left corner of the slate (if you’re holding it in landscape mode, which Android 3.0 encourages you to do). A volume rocker is nearby on the top left edge of the frame, but weirdly works inverse to the volume slider display — tapping left raises the volume, right lowers it. The device feels unnaturally long; though it has a 8.9-inch screen, it’s longer and thinner than the Xoom (9.56 inches by 5.88 inches).","As I intimated in the opening paragraph, the G-Slate probably won’t get famous for being the most unique looking tablet on the block. While the edges are a little softer and the materials a little smoother here, the overall look and feel is akin to the Xoom. In fact, the devices are almost the identical thickness.  As with the Xoom, the front of the tablet is taken up by a big, beautiful display. Oddly, LG has placed the webcam off to the left corner of the slate (if you’re holding it in landscape mode, which Android 3.0 encourages you to do). This is also where the company has put the power / sleep / wake button, a somewhat awkward location, as well as the headphone jack and one of the stereo speakers. A volume rocker is nearby on the top left edge of the frame, but weirdly works inverse to the volume slider display — tapping left raises the volume, right lowers it. On the right there’s another speaker, and along bottom you’ll find a mini HDMI port, and Micro USB port, as well as a set of dock sensors.  The gun-metal gray back of the device is intersected by a bold, silver strip which looks like a kickstand, but is actually just a spot for the Google logo to be emblazoned, while the stereoscopic lenses sit on either side. You’ll also notice a small flash and compartment which houses the SIM card.  The device feels unnaturally long; though it has a 8.9-inch screen, it’s longer and thinner than the Xoom (9.56 inches by 5.88 inches). Holding it in your hands in landscape mode seems comically unwieldy, especially when dealing with Android 3.0, which forces your eyes and fingers to jump from corner to corner. In portrait, it predictably feels too tall. It’s unclear why this strange, elongated shape was chosen, but it never felt quite right in my hands. At 1.3 pounds and 0.49 inches thick, it’s not necessarily heavier or thicker than other tablets out there… but it never feels comfortable.  In all, LG has done a reasonably nice job at making a handsome slate, but it’s not a slate one feels particularly compelled to hold onto, nor does its design suggest much in the way of originality.","xoom, youll, gslate, feels, right, corner, tablet, lg, slate, left, review, volume, inches",2011-10-24,The Verge
35,"HP, here's how you can win in mobile",Joshua Topolsky,https://www.theverge.com/2011/04/18/hp-heres-how-you-can-win-in-mobile,"I believe the real opportunity lies in the webOS' Synergy, and how that technology might be employed across a wide range of cloud sync services. I asked ""Do you see an opportunity to get into partnerships with companies like Rdio [streaming / cloud services]... Do services like Pandora become less like an app and more like a component of something else?"" to which Steven McArthur replied ""What you're describing is Music Synergy."" Music Synergy? It's clear that streaming services are the next frontier in content consumption, and HP has the chance to be at the forefront with this technology.","On Sunday, PreCentral published an interesting rumor piece based on a leaked slide from HP. According to the story, the company has plans to include a ""music syncing solution"" with the forthcoming TouchPad tablet that will allow users to remotely store and sync music in the cloud -- something like Amazon's new Cloud Drive service, but with a webOS front-end. While this may sound like a great solution to combat Apple's iTunes dominance, I think it's the wrong move for HP and its mobile strategy (if it is, indeed, true). I believe the real opportunity lies in the webOS' Synergy, and how that technology might be employed across a wide range of cloud sync services.  After the introduction of the TouchPad, Pre 3, and Veer, I sat down with Palm / HP mobile honcho Jon Rubinstein and the company's SVP of applications and services, Steven McArthur, for an interview. During that conversation, the topic of Synergy being applied to other services beyond messaging and contacts cropped up, and eventually led to a discussion on the possibility of integrating streaming services into native, webOS hubs. I asked ""Do you see an opportunity to get into partnerships with companies like Rdio [streaming / cloud services]... Do services like Pandora become less like an app and more like a component of something else?"" to which Steven McArthur replied ""What you're describing is Music Synergy."" Music Synergy?  Okay, some background.  In the new version of webOS (3.0) which will premiere with the TouchPad, the photo viewing application will allow Facebook and other photo-sharing sites to plug into its architecture, meaning that you can view and comment on your Facebook content through a native client, which flattens the user interaction and makes transitioning from your personal to cloud photos seamless. It's Photo Synergy in action, and it's a brilliant idea. Windows Phone 7 does this too, but it's limited right now, and there doesn't seem to be a clear path to build it out for more services. With the proliferation of cloud-based services for images, music, video and so on, the complications for an average user to utilize and organize their content has become (and will become) increasingly chaotic and complex. Palm's work with combined services in Synergy means that the company already has a leg up over the competition in making sense of the noise -- which tells me that this is not only a place where HP can excel, it's place where the company can win.  What if HP applied this technology to music applications? What if your Rdio, MOG, Pandora, and even Amazon's Cloud Player (hey, Jon's on the board!) could interface with the native music player in webOS, giving you a familiar, understandable hub to deal with the variety of sources in your life? If HP could allow raw streams coupled with common sets of data to flow through its app (and servers), the utility to an end user would be immediately obvious. It's clear that streaming services are the next frontier in content consumption, and HP has the chance to be at the forefront with this technology. Since HP would be introducing this service on a device with Beats audio, it would also start to paint a picture as the music connoisseur's platform -- HP takes on a personality as the company that's paying attention to the details.  Let's go one step further. Imagine the webOS video application aggregated Netflix, Hulu, and Amazon streaming functions through one interface (similar to how Apple TV handles Netflix now), so that the experience wasn't so much one of diving into and out of an app -- it was more like changing a channel. Users will be praying for a method of dealing with an increasingly scattered landscape, and HP has the tech to answer those prayers. This can be the company's differentiator in mobile. The argument right now between webOS and other platforms is all centered around minutiae; the way it multitasks, notifications, forthcoming enterprise security. Bringing Synergy to video and music services is bold, it's important, and it's something no one else is offering right now -- it's a feature that fringe cases (like yours truly) would applaud, and average users would love instantly.","streaming, win, synergy, cloud, company, users, services, mobile, webos, hp, video, music, heres",2011-04-18,The Verge
36,"LG's Optimus One is a short-term conquest, long-term tragedy",Chris Ziegler,https://www.theverge.com/2011/04/17/editorial-lgs-optimus-one-is-a-short-term-conquest-long-term-tragedy,"In fact, say ""Optimus One"" to your average LG Vortex owner, and you’ll get nothing more than a blank stare in return. LG’s miss isn't just a symptom of poor brand management, it’s symptom of virtually everything that’s backwards about the American wireless industry. Take Samsung’s Galaxy S, for example. Samsung and LG, meanwhile, have embraced it with open arms, and they've got the retail floor space to show for it. So if Samsung is selling boatloads of Galaxy S variants and LG is selling boatloads of Optimus One variants, how in the world is this a defeat?","With AT&T’s announcement of the Thrive and Phoenix, LG has pulled off the superfecta: launching materially the same device on all four national US carriers, a feat so rare that I’m pretty sure you can count its occurrences on one hand (in the smartphone era, at least).  The root model — the phone on which all of these launches are based — is the Optimus One, a solid midrange Android device that’s been met with positive reviews and generally happy customers since its launch last year. For LG, it was a global launch in every sense of the word; you can find variants of the Optimus One on almost every continent. Problem is, not a single one of these American phones is called the Optimus One. In fact, say ""Optimus One"" to your average LG Vortex owner, and you’ll get nothing more than a blank stare in return. LG’s somehow managed to take one of the great feats in the smartphone industry — the digital equivalent of a grand slam — and squander most of the positive impact it could've had on the company’s brand perception.  Of course, the story is a little trickier than that. LG’s miss isn't just a symptom of poor brand management, it’s symptom of virtually everything that’s backwards about the American wireless industry. In Europe and most Asian countries outside Japan, the business model is device-centric: you don’t buy an Xperia Play because it’s on Vodafone, you buy it because you like Sony Ericsson and because you want an Xperia Play. Models are more likely to be purchased unbranded, and they’re more likely to be offered directly by more carriers. In the US, meanwhile, everything relies on the misbegotten notion that hardware exclusives are king.  Take Samsung’s Galaxy S, for example. Not one major American carrier launched it true to the original GT-i9000 — they’d all been retooled in one way or another. Granted, Sprint added a keyboard, but T-Mobile, AT&T, and Verizon made changes just for the sake of differentiation alone. Their endgame involves building loyalty around their own brand, not the manufacturers whose products they carry.  Manufacturers are in a pickle here. I’m sure that if they refuse requests for design changes, carriers will say, ""that’s fine, we've got three other companies on the line who are willing to meet these specifications."" No one — not even behemoths like LG — can afford to abandon the white-hot American phone market out of principle, especially when key models likely command seven-figure quantity commitments. To an extent, I think that’s why Nokia and Sony Ericsson are virtually absent from carrier lineups (and customers’ pockets) here these days: they appear to have been more resistant to the vicious cycle of customization for customization’s sake (the virtually stock Vivaz on AT&T, Astound on T-Mobile, and Xperia Play on Verizon all bear that out). Samsung and LG, meanwhile, have embraced it with open arms, and they've got the retail floor space to show for it.  So if Samsung is selling boatloads of Galaxy S variants and LG is selling boatloads of Optimus One variants, how in the world is this a defeat? At the end of the day, a company’s image is its single greatest asset, and these guys are selling that image to the highest bidder on a daily basis. They’re selling their souls. They need to start quite literally from square one every time they take a device to market, because they've built zero brand equity. There’s a reason why Verizon’s version of the iPhone isn't called the Dynamo or the Thrill or the Amazing: it’s called the iPhone because everyone knows what an iPhone is, and an iPhone is a product that people aspire to own.  It’s actually kind of sick that Samsung has the engineering and manufacturing capacity to produce five-plus versions of the exact same phone, but the one thing they did right was attach the ""Galaxy S"" branding to the tail end of all these models. Of course, no one calls their Captivate ""Captivate, a Galaxy S phone,"" but it’s a start — and it appears to be a glimmer of recognition on Samsung’s part that they need to be putting more effort into cultivating loyalty. The ""Samsung"" logo on the back of the phone isn't enough, especially when a customer walks into a store and realizes there are six Android devices that look exactly alike. And naturally, this is all contingent on these companies refusing stupid design requests (Continuum, we’re looking straight at you) and producing consistently excellent phones across the board; the occasional mega-success like the Galaxy S and the Optimus One isn't enough to get it done when you’re counterbalancing it with mediocre models that sour buyers on your brand.  Because if you don’t get customers coming into AT&T stores and saying ""I want an Optimus One,"" LG, you’re nameless — and I’m willing to bet that ZTE, Huawei, and half a dozen others would love to take your place for half the cost.","s, samsung, galaxy, selling, longterm, shortterm, lg, phone, models, isnt, conquest, lgs, optimus, tragedy, thats",2011-04-17,The Verge
37,This is my next Podcast 002 - 04.15.2011,Trent Wolbe,https://www.theverge.com/2011/04/15/this-is-my-next-podcast-002-04-15-2011,"We're back. We did it again. This is it -- this is the next This is my next Podcast podcast, just like you needed. It feels a lot like last week's This is my next Podcast podcast, but longer, about different stuff, and with Chris Ziegler on it (he turns into a robot at the end, so that's one more aural reason to listen.) You know the drill.","We're back. We did it again. This is it -- this is the next This is my next Podcast podcast, just like you needed. It feels a lot like last week's This is my next Podcast podcast, but longer, about different stuff, and with Chris Ziegler on it (he turns into a robot at the end, so that's one more aural reason to listen.) You know the drill.","04152011, needed, robot, stuff, reason, thats, lot, ziegler, weeks, podcast, 002, turns",2011-04-15,The Verge
38,Sidekick 4G preview,Joshua Topolsky,https://www.theverge.com/2011/04/15/sidekick-4g-preview,"So we've got our hands on a production version of the next member of the Sidekick family... the Sidekick 4G. The new slider mechanism works well, and the keyboard is spacious enough to make any heavy messager feel right at home. To be honest, using the Sidekick for a little while got me thinking that I might want to migrate to a landscape keyboard... that's just how nice it feels. As far as the phone's UI is concerned -- well that's going to be a real matter of taste. Certainly if you like electroclash you'll feel right at home.","So we've got our hands on a production version of the next member of the Sidekick family... the Sidekick 4G. We're going to be doing a review on it shortly, but I thought I would share a few photos and very early impressions.  For starters, the device is surprisingly well designed and feels solid in your hands. If you're coming from a dumbphone or traditional smartphone, the new model might surprise you -- though for Sidekick fanboys and fangirls, this will be familiar territory. The new slider mechanism works well, and the keyboard is spacious enough to make any heavy messager feel right at home. To be honest, using the Sidekick for a little while got me thinking that I might want to migrate to a landscape keyboard... that's just how nice it feels.  As far as the phone's UI is concerned -- well that's going to be a real matter of taste. You'll be dealing with a heavily tweaked variation of Froyo, which isn't necessarily a bad thing. Certainly if you like electroclash you'll feel right at home. Yes, that means neon pink. As I said, we've got a review coming -- for now, enjoy a couple of these glamour shots.","youll, right, hands, 4g, going, preview, weve, review, thats, sidekick, feel, keyboard",2011-04-15,The Verge
39,"This is my next Podcast, live at 6:30PM ET / 10:30PM GMT!",Nilay Patel,https://www.theverge.com/2011/04/14/this-is-my-next-podcast-live-at-630pm-et,"We're back, and wow -- it's been a pretty crazy week of news. Join Josh, Paul, and Nilay as they break it all down, with an assist from Chris Ziegler. We'll be live at 6:30PM ET / 10:30PM GMT, but the chat below is open, so settle in and get comfy!","We're back, and wow -- it's been a pretty crazy week of news. Join Josh, Paul, and Nilay as they break it all down, with an assist from Chris Ziegler. We'll be live at 6:30PM ET / 10:30PM GMT, but the chat below is open, so settle in and get comfy!","et, pretty, paul, week, nilay, wow, josh, live, 1030pm, gmt, open, 630pm, ziegler, podcast, settle",2011-04-14,The Verge
40,This is my next...,Joshua Topolsky,https://www.theverge.com/2011/04/14/this-is-my-next,"You may -- or may not have -- noticed that there has been a slight bit of URL flip-flopping over the past 24 hours between this site and thisismynextpodcast.com, and I'd like to take a moment to explain. Hopefully you already know the thrilling backstory of how some of your favorite (we hope!) writers from Engadget have moved on to start an exciting new site and media partnership with SB Nation (if not, read my post here). Originally, our plan was to keep covering news -- the really notable and interesting bits at least -- on our personal blogs. And that's going to be so much more than just a blog.","You may -- or may not have -- noticed that there has been a slight bit of URL flip-flopping over the past 24 hours between this site and thisismynextpodcast.com, and I'd like to take a moment to explain.  Hopefully you already know the thrilling backstory of how some of your favorite (we hope!) writers from Engadget have moved on to start an exciting new site and media partnership with SB Nation (if not, read my post here). Originally, our plan was to keep covering news -- the really notable and interesting bits at least -- on our personal blogs. But it quickly became obvious to the team that that didn't make a whole lot of sense, since it meant that people had to hunt around for content when we could give them a single, easily accessible place to find it.  So, huzzah! From this point on, when Chris or Joanna or Ross or Paul or Nilay or anyone else we like has something interesting to say or talk about in the world of tech, it will appear here, on thisismynext.com. Until, of course, we launch our real, full site. And that's going to be so much more than just a blog.","tech, writers, thrilling, site, interesting, thisismynextpodcastcom, world, thisismynextcom, url, thats",2011-04-14,The Verge
41,BlackBerry PlayBook review,Joanna Stern,https://www.theverge.com/2011/10/24/2510576/blackberry-playbook-review,"Overall UI / look and feelTo understand the PlayBook UI, you need only really understand Palm’s (and now HP’s) webOS. When you first boot up the PlayBook, you’re presented with a homescreen that isn’t wildly dissimilar from BlackBerry OS 6. In general, the PlayBook OS feels like it’s on the ice level of a Mega Man game — everything seems to be sliding away beyond your control. BlackBerry Bridge / Email / CalendarOne of the most astounding oversights with the PlayBook is the fact that there’s no native email, calendar, or contacts for the device out of the box. The only way at launch to use those services is to pair the device with a BlackBerry handset over Bluetooth, using a protocol RIM is calling BlackBerry Bridge.","While the PlayBook is meaningful from a hardware perspective, what really matters here is the brand new OS Research In Motion is introducing. Built atop the supposedly rock-solid QNX platform, this tablet’s operating system is a fresh start for the company, touting a completely revamped look and feel, and new application frameworks, including support for native development, Adobe Air, Java, and RIM’s WebWorks… oh, and Android too, as a virtual machine at least.  Not only is the underlying architecture new, but the user interface has been rebuilt as well, and now features at least a few flourishes from the recently acquired TAT. It’s pretty clear The Astonishing Tribe has been at work in the PlayBook OS, and there are lots of playful little touches that make this device feel far more polished and modern than anything RIM has done in a long while.  Overall UI / look and feel  To understand the PlayBook UI, you need only really understand Palm’s (and now HP’s) webOS. This tablet’s interface owes much to its underdog competitor, but most obvious is the way in which this UI deals with multitasking, application switching, and task management. When you first boot up the PlayBook, you’re presented with a homescreen that isn’t wildly dissimilar from BlackBerry OS 6. Along the top of the screen is a status bar with the time and date, orientation lock, Bluetooth control, WiFi indicator, battery indicator, and settings icon. Below this is a space for your applications when running — applications exist in a ""card"" view which can be navigated left to right, like Cover Flow. Underneath that section is a drawer for your apps which can be raised and lowered with a swipe of the finger. Those applications are further grouped into tabs depending on their category.  There are five gestures which allow you to navigate the OS. A swipe up from the bottom bezel while in an application will take you to card view (and your homescreen), while the same gesture in the card view will bring up your app drawer and also close it. A swipe downward from the top of the bezel while in an app will reveal more chrome, allowing you to explore options or make other selections (in the browser, for instance, it brings up your tabs and option icon). If you perform the downward swipe on the homescreen, you get a dropdown menu of all tablet settings. While in an application, a swipe from the left or right bezel will take you to another application, while swiping down from the upper right- or left-hand corner will reveal your status bar. A swipe from the lower left-hand corner brings up the keyboard. Other than those special gestures, the PlayBook features pinch-to-zoom in the browser, maps, and photo viewer.  Getting around in the OS is intuitive and elegant, but truth be told, webOS does a better job with managing cards, both in the feel of moving through them and with the new stacks feature in webOS 2.0, which lets you group related activities. Weirdly, the PlayBook has this flowing sense of over-inertia, as if RIM hasn’t cranked the physics down, so that when you’re flipping through cards you often miss the one you wanted to select and it goes flying by you. In general, the PlayBook OS feels like it’s on the ice level of a Mega Man game — everything seems to be sliding away beyond your control. It’s a sloppy feeling, and that’s compounded by the fact that the OS doesn’t seem to be fully optimized for touch input yet; I found myself tapping and re-tapping on UI elements and web navigation with no result. In web apps like Gmail (which RIM provides a direct link to on the homescreen), I couldn’t get to certain message checkboxes even after double-digit attempts. Whether this is the overall UI acting buggy or an issue with the way the browser is interpreting touches is unclear, but it’s that sort of behavior which makes the product feel unfinished.  On the plus side, the OS shows tremendous promise, and some of the UI touches that TAT has brought to the table are really charming, like the history of your calculator functions which you can virtually rip off to discard. Other places you see the TAT brilliance poking through are in the photo browser, where pictures don’t just scroll left to right, but overlap each other, shadows and all. It’s those kinds of details that breathe life into this device, and show a path to a brighter future for RIM — unfortunately, there’s just not enough of it to go around right now.  BlackBerry Bridge / Email / Calendar      One of the most astounding oversights with the PlayBook is the fact that there’s no native email, calendar, or contacts for the device out of the box. The only way at launch to use those services is to pair the device with a BlackBerry handset over Bluetooth, using a protocol RIM is calling BlackBerry Bridge. I only had a short time to test this functionality, as the early version of the PlayBook software did not have access to Bridge mode.  Firstly, it’s inconceivable to me that anyone at RIM thought it was a smart play to cut off non-BlackBerry users from the most basic functionality you expect on a device of this type. Not being able to access your email via a native client is insanity as far as I’m concerned, and the first few days I had the PlayBook without email, contacts, or my calendars, the device felt nearly useless.  Once the Bridge was enabled, the shared content was relatively easy to work with, though I did notice some issues. For starters, if you’re a Gmail user utilizing RIM’s Gmail plugin, you’ll be out of luck on the PlayBook — it formats your messages to standard BlackBerry style (no threading, no stars, no labels). More frustrating is the fact that there seems to be lag between when you delete or move messages on the PlayBook and when they’re actually dealt with on the phone and server. I had some troubling moments at the start where I simply couldn’t extinguish emails — the headers just sat in my inbox, empty but unmovable. I eventually had to reconcile the messages on my Torch to get them cleared. That’s not to say the implementation is clunky — it isn’t — but it isn’t exactly perfect. It’s unclear why RIM couldn’t simply allow you to plug in your account information on the device itself, but I assume it has something to do with the company’s high security standards. It’s nice of them to think of it, but for most users, the lack of an easy option for email will be more troubling than security concerns. Even for current BlackBerry users, this seems like a roundabout way to get at your important content.  And for you BBM fanatics, some bad news. At this point in time, Bridge requires that a new version of BBM be used to get those message on your PlayBook… so using that functionality on your new tablet is in the hands of RIM now, and it was unclear if that would be resolved by the launch date.  Browser  The PlayBook’s browser is a modified and enhanced variation on the Torch’s new Webkit-powered version — and it’s come a long way. For starters, most pages I visited were displayed perfectly on the device, with tablet-enhanced sites such as Gmail displaying as they do on the iPad. Page load times were snappy, and scrolling and pinch-to-zoom worked flawlessly, though occasionally there did seem to be some of that UI sluggishness / touchiness that I mentioned earlier.  What’s most impressive about the PlayBook’s browser, however, is that it’s probably the first mobile web browser I’ve ever used that actually handles Flash properly. In fact, this is as close as you can get to a desktop / laptop Flash experience on a tablet — at least with video. That means full 1080p YouTube playback in the browser with no stutter, no lag, and no slowdown on the device overall. Unfortunately, the PlayBook isn’t quite as adept at handling other types of Flash content, such as games — in fact, most online Flash games I tried to play were far too sluggish to have any real fun with. It’s clear that RIM has optimized around video playback (it’s hardware accelerated), and that’s nice, but it still doesn’t prove that Flash works for mobile devices.","right, ui, way, playbook, os, flash, browser, rim, device, review, blackberry, swipe",2011-10-24,The Verge
42,Steve and Eric's multitouch showdown,Nilay Patel,https://www.theverge.com/2011/04/12/steve-and-erics-multitouch-showdown,"So Steven Levy's new book In the Plex has a story about Steve Jobs seeing pinch-to-zoom in Android 1.0 and basically ending what had been a very positive relationship between Apple and Google. It's a juicy story, but one that seems just a bit off to me, so I wrote up a post on my personal blog with all the unanswered questions. It's crazy to think that we tracked the Android multitouch story so closely for so long and now it's totally off the radar -- I'd love to know what actually happened behind the scenes.","So Steven Levy's new book In the Plex has a story about Steve Jobs seeing pinch-to-zoom in Android 1.0 and basically ending what had been a very positive relationship between Apple and Google. It's a juicy story, but one that seems just a bit off to me, so I wrote up a post on my personal blog with all the unanswered questions. It's crazy to think that we tracked the Android multitouch story so closely for so long and now it's totally off the radar -- I'd love to know what actually happened behind the scenes.","wrote, totally, android, think, scenes, multitouch, unanswered, seeing, steven, steve, showdown, tracked, erics",2011-04-12,The Verge
43,HTC Sensation 4G hands-on,Chris Ziegler,https://www.theverge.com/2011/04/12/htc-sensation-4g-hands-on,"Chris and Nilay just checked out HTC's new Sensation 4G for T-Mobile USA this week, an Android-powered monster with a 1.2GHz dual-core processor provided by Qualcomm (there's a European variant announced today, too — no excruciating transatlantic wait like back in the Evo 4G / Desire HD days).","Chris and Nilay just checked out HTC's new Sensation 4G for T-Mobile USA this week, an Android-powered monster with a 1.2GHz dual-core processor provided by Qualcomm (there's a European variant announced today, too — no excruciating transatlantic wait like back in the Evo 4G / Desire HD days).","theres, usa, today, 4g, variant, wait, week, sensation, tmobile, handson, transatlantic, htc",2011-04-12,The Verge
44,"Intel details Cedar Trail Atoms, but are netbooks even relevant?",Nilay Patel,https://www.theverge.com/2011/04/11/intel-details-cedar-trail-atoms-but-are-netbooks-even-relevant,"Joanna scored some early details on Intel's next-generation Cedar Trail Atom processors, and they seem like a solid update: WiDi and Intel Wireless music will be making their way to netbooks in this generation, as will some easier file-syncing features. Intel's also promising a boost in performance, 1080p / Blu-ray playback, and lower power and heat that will allow for thinner fanless netbook designs. But as we've been wondering for so long, the real question is whether or not netbooks are even still relevant -- AMD Fusion machines are nearly as cheap and offer far more power, and the low-end of the market is being eaten by the iPad. Joanna's got some thoughts on that and an interview with Intel's Bill Kircos over on her personal blog, go check it.","Joanna scored some early details on Intel's next-generation Cedar Trail Atom processors, and they seem like a solid update: WiDi and Intel Wireless music will be making their way to netbooks in this generation, as will some easier file-syncing features. Intel's also promising a boost in performance, 1080p / Blu-ray playback, and lower power and heat that will allow for thinner fanless netbook designs. But as we've been wondering for so long, the real question is whether or not netbooks are even still relevant -- AMD Fusion machines are nearly as cheap and offer far more power, and the low-end of the market is being eaten by the iPad. Joanna's got some thoughts on that and an interview with Intel's Bill Kircos over on her personal blog, go check it.","cedar, update, netbooks, details, power, weve, way, wireless, atoms, intel, relevant, intels, wondering, trail, widi",2011-04-11,The Verge
45,This is my next Podcast 001 - 04.05.2011,Trent Wolbe,https://www.theverge.com/2011/04/05/this-is-my-next-podcast-001,"This is my next podcast. It's got Josh, Paul, and Nilay in it, rapping just like you're used to. If you're not used to it, welcome! What lies within is three guys using the week in technology news as an excuse to talk about Zardoz, Sesame Street, and a tiny bit of technology news. We think you'll like it a lot.","Hey. This is my next podcast. It's right here, inside, ready to rock. It's got Josh, Paul, and Nilay in it, rapping just like you're used to. If you're not used to it, welcome! What lies within is three guys using the week in technology news as an excuse to talk about Zardoz, Sesame Street, and a tiny bit of technology news. We think you'll like it a lot.","using, youll, technology, tiny, think, 04052011, week, 001, youre, welcome, zardoz, podcast, used",2011-04-05,The Verge
46,Samsung Gem with Verizon branding in live shots,Chris Ziegler,https://www.theverge.com/2011/04/05/samsung-gem-with-verizon-branding-in-live-shots,"Chris has posted a few pictures of Samsung's Android-powered Gem in Verizon trim, a launch we've been expecting since it started leaking last fall. No word on a release date yet, but this would mark the first time the device -- which is already on US Cellular and Alltel -- will available from a national carrier.","Chris has posted a few pictures of Samsung's Android-powered Gem in Verizon trim, a launch we've been expecting since it started leaking last fall. No word on a release date yet, but this would mark the first time the device -- which is already on US Cellular and Alltel -- will available from a national carrier.","shots, samsung, gem, trim, samsungs, word, started, posted, release, live, verizon, weve, pictures, branding, national",2011-04-05,The Verge
47,"This is my next podcast, live at 6:30PM EST!",Nilay Patel,https://www.theverge.com/2011/04/05/this-is-my-next-podcast-live-at-630pm-est,"That's right people -- we're back! We're cuing up right now for the inaugural edition of This is my next Podcast, and we'll be starting ever so shortly. Until then, the chat below is open, so settle in and get acquainted. Oh, and a big thanks to our friends at Ustream and Zune for graciously featuring our show today!","That's right people -- we're back! We're cuing up right now for the inaugural edition of This is my next Podcast, and we'll be starting ever so shortly. Until then, the chat below is open, so settle in and get acquainted. Oh, and a big thanks to our friends at Ustream and Zune for graciously featuring our show today!","est, right, shortly, thanks, today, ustream, zune, live, settle, 630pm, podcast, thats, starting",2011-04-05,The Verge
48,Welcome to This is my next Podcast!,Nilay Patel,https://www.theverge.com/2011/04/04/welcome-to-this-is-my-next-podcast,"Hello friends! So welcome to This is my next Podcast, our temporary home until the new site launches sometime in the fall. We'll be doing a weekly show full of information and irreverance just like always -- starting on Monday this week and then generally on Thursdays from here on. And although we'll still be the hosts, we're going to bring on friends like Joanna Stern, Chris Ziegler, and Ross Miller much more regularly to share their wit and wisdom as well. Those will go out a little more irregularly -- we're all pretty busy building our new site, after all -- but we'll definitely let you know when there's something new.","Hello friends! As you probably know, Josh, Paul and I are hard at work on a new tech site with the awesome team at SB Nation, but we wanted to keep podcasting in the meantime -- there's just too much interesting tech news out there for us to talk about. So welcome to This is my next Podcast, our temporary home until the new site launches sometime in the fall. We'll be doing a weekly show full of information and irreverance just like always -- starting on Monday this week and then generally on Thursdays from here on. And although we'll still be the hosts, we're going to bring on friends like Joanna Stern, Chris Ziegler, and Ross Miller much more regularly to share their wit and wisdom as well.  But wait, that's not all! In addition to the live streams and archived recordings, we're going to be publishing a few posts on the site as well: editorials on industry trends, ideas for new products and services, and careful examination of our innermost thoughts and feelings. Those will go out a little more irregularly -- we're all pretty busy building our new site, after all -- but we'll definitely let you know when there's something new. And as always, feel free to contact us with questions, comments, and concerns on Twitter, over email, or right here in the comments -- we love hearing from you, and we're excited to have you all along for the ride as we start building this thing.","friends, theres, tech, know, work, site, building, going, welcome, ziegler, comments, podcast",2011-04-04,The Verge
